,I_h,Hz,Perturbation time,PRC
113,100.0,13.15,0.11310580654354918,0.01999999999998181
114,100.0,13.15,0.11409219439125239,0.01999999999998181
115,100.0,13.15,0.1150785822389541,0.01999999999998181
116,100.0,13.15,0.11606497008665732,0.01999999999998181
117,100.0,13.15,0.11711711712420732,0.01999999999998181
118,100.0,13.15,0.11810350497190902,0.01999999999998181
119,100.0,13.15,0.11908989281961224,0.01999999999998181
120,100.0,13.15,0.12007628066731396,0.01999999999998181
121,100.0,13.15,0.12106266851501717,0.01999999999998181
122,100.0,13.15,0.12211481555256716,0.01999999999998181
123,100.0,13.15,0.12310120340026888,0.01999999999998181
124,100.0,13.15,0.12408759124797208,0.01999999999998181
125,100.0,13.15,0.1250739790956738,0.01999999999998181
126,100.0,13.15,0.1261261261332238,0.01999999999998181
127,100.0,13.15,0.12711251398092702,0.01999999999998181
128,100.0,13.15,0.12809890182862874,0.01999999999998181
129,100.0,13.15,0.12908528967633193,0.01999999999998181
130,100.0,13.15,0.13007167752403515,0.01999999999998181
131,100.0,13.15,0.13112382456158364,0.01999999999998181
132,100.0,13.15,0.13211021240928686,0.01999999999998181
133,100.0,13.15,0.13309660025698858,0.01999999999998181
134,100.0,13.15,0.1340829881046918,0.01999999999998181
135,100.0,13.15,0.13513513514224176,0.01999999999998181
136,100.0,13.15,0.13612152298994348,0.01999999999998181
137,100.0,13.15,0.1371079108376467,0.01999999999998181
138,100.0,13.15,0.13809429868534842,0.01999999999998181
139,100.0,13.15,0.13908068653305164,0.01999999999998181
140,100.0,13.15,0.14013283357060163,0.01999999999998181
141,100.0,13.15,0.14111922141830335,0.01999999999998181
142,100.0,13.15,0.14210560926600654,0.01999999999998181
143,100.0,13.15,0.14309199711370826,0.01999999999998181
144,100.0,13.15,0.14414414415125826,0.01999999999998181
145,100.0,13.15,0.14513053199896148,0.01999999999998181
146,100.0,13.15,0.1461169198466632,0.01999999999998181
147,100.0,13.15,0.14710330769436641,0.01999999999998181
148,100.0,13.15,0.1480896955420681,0.01999999999998181
149,100.0,13.15,0.1491418425796181,0.01999999999998181
150,100.0,13.15,0.15012823042732132,0.01999999999998181
151,100.0,13.15,0.15111461827502304,0.01999999999998181
152,100.0,13.15,0.15210100612272626,0.01999999999998181
153,100.0,13.15,0.15315315316027625,0.01999999999998181
154,100.0,13.15,0.15413954100797797,0.01999999999998181
155,100.0,13.15,0.15512592885568116,0.01999999999998181
156,100.0,13.15,0.15611231670338288,0.01999999999998181
157,100.0,13.15,0.1570987045510861,0.01999999999998181
158,100.0,13.15,0.1581508515886361,0.01999999999998181
159,100.0,13.15,0.1591372394363378,0.01999999999998181
160,100.0,13.15,0.16012362728404103,0.01999999999998181
161,100.0,13.15,0.16111001513174272,0.01999999999998181
162,100.0,13.15,0.16216216216929272,0.01999999999998181
163,100.0,13.15,0.16314855001699594,0.01999999999998181
164,100.0,13.15,0.16413493786469766,0.01999999999998181
165,100.0,13.15,0.16512132571240087,0.01999999999998181
166,100.0,13.15,0.1661077135601026,0.01999999999998181
167,100.0,13.15,0.1671598605976526,0.01999999999998181
168,100.0,13.15,0.16814624844535578,0.01999999999998181
169,100.0,13.15,0.1691326362930575,0.01999999999998181
170,100.0,13.15,0.17011902414076072,0.01999999999998181
171,100.0,13.15,0.1711711711783107,0.01999999999998181
172,100.0,13.15,0.17215755902601243,0.01999999999998181
173,100.0,13.15,0.17314394687371565,0.01999999999998181
174,100.0,13.15,0.17413033472141734,0.01999999999998181
175,100.0,13.15,0.17511672256912056,0.01999999999998181
176,100.0,13.15,0.17616886960667055,0.01999999999998181
177,100.0,13.15,0.17715525745437227,0.01999999999998181
178,100.0,13.15,0.1781416453020755,0.01999999999998181
179,100.0,13.15,0.1791280331497772,0.01999999999998181
180,100.0,13.15,0.1801801801873272,0.01999999999998181
181,100.0,13.15,0.1811665680350304,0.01999999999998181
182,100.0,13.15,0.18215295588273211,0.01999999999998181
183,100.0,13.15,0.18313934373043533,0.01999999999998181
184,100.0,13.15,0.18412573157813705,0.01999999999998181
185,100.0,13.15,0.18517787861568705,0.01999999999998181
186,100.0,13.15,0.18616426646339027,0.01999999999998181
187,100.0,13.15,0.18715065431109196,0.01999999999998181
188,100.0,13.15,0.18813704215879518,0.01999999999998181
189,100.0,13.15,0.18918918919634367,0.01999999999998181
190,100.0,13.15,0.1901755770440469,0.01999999999998181
191,100.0,13.15,0.1911619648917501,0.01999999999998181
192,100.0,13.15,0.19214835273945183,0.01999999999998181
193,100.0,13.15,0.19313474058715502,0.01999999999998181
194,100.0,13.15,0.194186887624705,0.01999999999998181
195,100.0,13.15,0.19517327547240673,0.01999999999998181
196,100.0,13.15,0.19615966332010995,0.01999999999998181
197,100.0,13.15,0.19714605116781167,0.01999999999998181
198,100.0,13.15,0.19819819820536166,0.01999999999998181
199,100.0,13.15,0.19918458605306488,0.01999999999998181
200,100.0,13.15,0.20017097390076657,0.01999999999998181
201,100.0,13.15,0.2011573617484698,0.01999999999998181
202,100.0,13.15,0.2021437495961715,0.01999999999998181
203,100.0,13.15,0.2031958966337215,0.01999999999998181
204,100.0,13.15,0.20418228448142473,0.01999999999998181
205,100.0,13.15,0.20516867232912644,0.01999999999998181
206,100.0,13.15,0.20615506017682964,0.01999999999998181
207,100.0,13.15,0.20720720721437813,0.01999999999998181
208,100.0,13.15,0.20819359506208135,0.01999999999998181
209,100.0,13.15,0.20917998290978457,0.01999999999998181
210,100.0,13.15,0.2101663707574863,0.01999999999998181
211,100.0,13.15,0.2111527586051895,0.01999999999998181
212,100.0,13.15,0.212204905642738,0.01999999999998181
213,100.0,13.15,0.2131912934904412,0.01999999999998181
214,100.0,13.15,0.2141776813381444,0.01999999999998181
215,100.0,13.15,0.21516406918584613,0.01999999999998181
216,100.0,13.15,0.21621621622339612,0.01999999999998181
217,100.0,13.15,0.21720260407109934,0.01999999999998181
218,100.0,13.15,0.21818899191880106,0.01999999999998181
219,100.0,13.15,0.21917537976650425,0.01999999999998181
220,100.0,13.15,0.22016176761420597,0.01999999999998181
221,100.0,13.15,0.22121391465175597,0.01999999999998181
222,100.0,13.15,0.22220030249945918,0.01999999999998181
223,100.0,13.15,0.2231866903471609,0.01999999999998181
224,100.0,13.15,0.22417307819486412,0.01999999999998181
225,100.0,13.15,0.22522522523241262,0.01999999999998181
226,100.0,13.15,0.2262116130801158,0.01999999999998181
227,100.0,13.15,0.22719800092781903,0.01999999999998181
228,100.0,13.15,0.22818438877552075,0.01999999999998181
229,100.0,13.15,0.22917077662322397,0.01999999999998181
230,100.0,13.15,0.23022292366077246,0.01999999999998181
231,100.0,13.15,0.23120931150847568,0.01999999999998181
232,100.0,13.15,0.23219569935617887,0.01999999999998181
233,100.0,13.15,0.2331820872038806,0.01999999999998181
234,100.0,13.15,0.23423423424143058,0.01999999999998181
235,100.0,13.15,0.2352206220891323,0.01999999999998181
236,100.0,13.15,0.23620700993683552,0.01999999999998181
237,100.0,13.15,0.23719339778453874,0.024999999999977263
238,100.0,13.15,0.23817978563224043,0.024999999999977263
239,100.0,13.15,0.23923193266979043,0.024999999999977263
240,100.0,13.15,0.24021832051749364,0.024999999999977263
241,100.0,13.15,0.24120470836519536,0.024999999999977263
242,100.0,13.15,0.24219109621289858,0.024999999999977263
243,100.0,13.15,0.24324324325044708,0.024999999999977263
244,100.0,13.15,0.2442296310981503,0.024999999999977263
245,100.0,13.15,0.2452160189458535,0.024999999999977263
246,100.0,13.15,0.2462024067935552,0.024999999999977263
247,100.0,13.15,0.24718879464125842,0.024999999999977263
248,100.0,13.15,0.24824094167880692,0.024999999999977263
249,100.0,13.15,0.24922732952651014,0.024999999999977263
250,100.0,13.15,0.25021371737421333,0.024999999999977263
251,100.0,13.15,0.25120010522191505,0.024999999999977263
252,100.0,13.15,0.25225225225946507,0.024999999999977263
253,100.0,13.15,0.2532386401071668,0.024999999999977263
254,100.0,13.15,0.25422502795486995,0.024999999999977263
255,100.0,13.15,0.25521141580257317,0.024999999999977263
256,100.0,13.15,0.2561978036502749,0.024999999999977263
257,100.0,13.15,0.2572499506878249,0.024999999999977263
258,100.0,13.15,0.25823633853552663,0.024999999999977263
259,100.0,13.15,0.25922272638322985,0.024999999999977263
260,100.0,13.15,0.260209114230933,0.024999999999977263
261,100.0,13.15,0.26126126126848154,0.024999999999977263
262,100.0,13.15,0.26224764911618476,0.024999999999977263
263,100.0,13.15,0.263234036963888,0.024999999999977263
264,100.0,13.15,0.2642204248115897,0.024999999999977263
265,100.0,13.15,0.2652068126592929,0.024999999999977263
266,100.0,13.15,0.2662589596968414,0.024999999999977263
267,100.0,13.15,0.2672453475445446,0.024999999999977263
268,100.0,13.15,0.2682317353922478,0.024999999999977263
269,100.0,13.15,0.26921812323994954,0.024999999999977263
270,100.0,13.15,0.2702702702774995,0.024999999999977263
271,100.0,13.15,0.2712566581252012,0.024999999999977263
272,100.0,13.15,0.27224304597290444,0.024999999999977263
273,100.0,13.15,0.27322943382060766,0.024999999999977263
274,100.0,13.15,0.2742158216683094,0.024999999999977263
275,100.0,13.15,0.27526796870585934,0.024999999999977263
276,100.0,13.15,0.27625435655356106,0.024999999999977263
277,100.0,13.15,0.2772407444012643,0.024999999999977263
278,100.0,13.15,0.2782271322489675,0.024999999999977263
279,100.0,13.15,0.279279279286516,0.024999999999977263
280,100.0,13.15,0.2802656671342192,0.024999999999977263
281,100.0,13.15,0.2812520549819209,0.024999999999977263
282,100.0,13.15,0.2822384428296241,0.024999999999977263
283,100.0,13.15,0.28322483067732734,0.024999999999977263
284,100.0,13.15,0.28427697771487587,0.024999999999977263
285,100.0,13.15,0.2852633655625791,0.024999999999977263
286,100.0,13.15,0.28624975341028225,0.024999999999977263
287,100.0,13.15,0.28723614125798397,0.024999999999977263
288,100.0,13.15,0.288288288295534,0.024999999999977263
289,100.0,13.15,0.2892746761432357,0.024999999999977263
290,100.0,13.15,0.29026106399093893,0.024999999999977263
291,100.0,13.15,0.29124745183864215,0.024999999999977263
292,100.0,13.15,0.29223383968634387,0.024999999999977263
293,100.0,13.15,0.29328598672389383,0.024999999999977263
294,100.0,13.15,0.29427237457159555,0.024999999999977263
295,100.0,13.15,0.29525876241929877,0.024999999999977263
296,100.0,13.15,0.296245150267002,0.024999999999977263
297,100.0,13.15,0.29729729730455046,0.024999999999977263
298,100.0,13.15,0.2982836851522537,0.024999999999977263
299,100.0,13.15,0.2992700729999554,0.024999999999977263
300,100.0,13.15,0.3002564608476586,0.024999999999977263
301,100.0,13.15,0.30124284869536183,0.024999999999977263
302,100.0,13.15,0.3022949957329103,0.024999999999977263
303,100.0,13.15,0.3032813835806135,0.024999999999977263
304,100.0,13.15,0.30426777142831524,0.024999999999977263
305,100.0,13.15,0.30525415927601846,0.024999999999977263
306,100.0,13.15,0.3063063063135684,0.024999999999977263
307,100.0,13.15,0.30729269416127014,0.024999999999977263
308,100.0,13.15,0.30827908200897336,0.024999999999977263
309,100.0,13.15,0.3092654698566766,0.024999999999977263
310,100.0,13.15,0.3102518577043783,0.024999999999977263
311,100.0,13.15,0.3113040047419283,0.024999999999977263
312,100.0,13.15,0.31229039258963004,0.024999999999977263
313,100.0,13.15,0.3132767804373332,0.024999999999977263
314,100.0,13.15,0.3142631682850364,0.024999999999977263
315,100.0,13.15,0.31531531532258494,0.024999999999977263
316,100.0,13.15,0.31630170317028816,0.024999999999977263
317,100.0,13.15,0.3172880910179899,0.024999999999977263
318,100.0,13.15,0.3182744788656931,0.024999999999977263
319,100.0,13.15,0.31926086671339626,0.024999999999977263
320,100.0,13.15,0.3203130137509448,0.024999999999977263
321,100.0,13.15,0.321299401598648,0.024999999999977263
322,100.0,13.15,0.3222857894463497,0.024999999999977263
323,100.0,13.15,0.32327217729405294,0.024999999999977263
324,100.0,13.15,0.3243243243316029,0.024999999999977263
325,100.0,13.15,0.32531071217930463,0.024999999999977263
326,100.0,13.15,0.32629710002700785,0.024999999999977263
327,100.0,13.15,0.32728348787470957,0.024999999999977263
328,100.0,13.15,0.3282698757224128,0.024999999999977263
329,100.0,13.15,0.32932202275996275,0.024999999999977263
330,100.0,13.15,0.33030841060766447,0.024999999999977263
331,100.0,13.15,0.3312947984553677,0.024999999999977263
332,100.0,13.15,0.3322811863030709,0.024999999999977263
333,100.0,13.15,0.3333333333406194,0.024999999999977263
334,100.0,13.15,0.3343197211883226,0.024999999999977263
335,100.0,13.15,0.3353061090360243,0.024999999999977263
336,100.0,13.15,0.33629249688372753,0.024999999999977263
337,100.0,13.15,0.33727888473143075,0.024999999999977263
338,100.0,13.15,0.3383310317689793,0.024999999999977263
339,100.0,13.15,0.33931741961668244,0.024999999999977263
340,100.0,13.15,0.34030380746438416,0.024999999999977263
341,100.0,13.15,0.3412901953120874,0.024999999999977263
342,100.0,13.15,0.3423423423496374,0.024999999999977263
343,100.0,13.15,0.3433287301973391,0.024999999999977263
344,100.0,13.15,0.3443151180450423,0.024999999999977263
345,100.0,13.15,0.345301505892744,0.024999999999977263
346,100.0,13.15,0.3462878937404472,0.024999999999977263
347,100.0,13.15,0.34734004077799724,0.029999999999972715
348,100.0,13.15,0.34832642862569896,0.029999999999972715
349,100.0,13.15,0.3493128164734022,0.029999999999972715
350,100.0,13.15,0.3502992043211039,0.029999999999972715
351,100.0,13.15,0.35135135135865386,0.029999999999972715
352,100.0,13.15,0.3523377392063571,0.029999999999972715
353,100.0,13.15,0.3533241270540588,0.029999999999972715
354,100.0,13.15,0.354310514901762,0.029999999999972715
355,100.0,13.15,0.35529690274946524,0.029999999999972715
356,100.0,13.15,0.3563490497870137,0.029999999999972715
357,100.0,13.15,0.3573354376347169,0.029999999999972715
358,100.0,13.15,0.35832182548241864,0.029999999999972715
359,100.0,13.15,0.35930821333012186,0.029999999999972715
360,100.0,13.15,0.36036036036767183,0.029999999999972715
361,100.0,13.15,0.36134674821537355,0.029999999999972715
362,100.0,13.15,0.36233313606307677,0.029999999999972715
363,100.0,13.15,0.3633195239107785,0.029999999999972715
364,100.0,13.15,0.3643059117584817,0.029999999999972715
365,100.0,13.15,0.36535805879603167,0.029999999999972715
366,100.0,13.15,0.3663444466437334,0.029999999999972715
367,100.0,13.15,0.3673308344914366,0.029999999999972715
368,100.0,13.15,0.36831722233913833,0.029999999999972715
369,100.0,13.15,0.36936936937668835,0.029999999999972715
370,100.0,13.15,0.3703557572243915,0.029999999999972715
371,100.0,13.15,0.37134214507209323,0.029999999999972715
372,100.0,13.15,0.37232853291979645,0.029999999999972715
373,100.0,13.15,0.37331492076749817,0.029999999999972715
374,100.0,13.15,0.3743670678050482,0.029999999999972715
375,100.0,13.15,0.3753534556527514,0.029999999999972715
376,100.0,13.15,0.37633984350045313,0.029999999999972715
377,100.0,13.15,0.3773262313481563,0.029999999999972715
378,100.0,13.15,0.3783783783857063,0.029999999999972715
379,100.0,13.15,0.37936476623340804,0.029999999999972715
380,100.0,13.15,0.38035115408111125,0.029999999999972715
381,100.0,13.15,0.381337541928813,0.029999999999972715
382,100.0,13.15,0.3823239297765162,0.029999999999972715
383,100.0,13.15,0.38337607681406616,0.029999999999972715
384,100.0,13.15,0.3843624646617679,0.029999999999972715
385,100.0,13.15,0.3853488525094711,0.029999999999972715
386,100.0,13.15,0.3863352403571728,0.029999999999972715
387,100.0,13.15,0.3873873873947228,0.029999999999972715
388,100.0,13.15,0.388373775242426,0.029999999999972715
389,100.0,13.15,0.3893601630901277,0.029999999999972715
390,100.0,13.15,0.39034655093783094,0.029999999999972715
391,100.0,13.15,0.39133293878553266,0.029999999999972715
392,100.0,13.15,0.3923850858230826,0.029999999999972715
393,100.0,13.15,0.39337147367078584,0.029999999999972715
394,100.0,13.15,0.39435786151848756,0.029999999999972715
395,100.0,13.15,0.3953442493661908,0.029999999999972715
396,100.0,13.15,0.39639639640374075,0.029999999999972715
397,100.0,13.15,0.39738278425144247,0.029999999999972715
398,100.0,13.15,0.3983691720991457,0.029999999999972715
399,100.0,13.15,0.3993555599468474,0.029999999999972715
400,100.0,13.15,0.4003419477945506,0.029999999999972715
401,100.0,13.15,0.40139409483210065,0.029999999999972715
402,100.0,13.15,0.40238048267980236,0.029999999999972715
403,100.0,13.15,0.4033668705275055,0.029999999999972715
404,100.0,13.15,0.40435325837520725,0.029999999999972715
405,100.0,13.15,0.40540540541275727,0.029999999999972715
406,100.0,13.15,0.4063917932604605,0.029999999999972715
407,100.0,13.15,0.4073781811081622,0.029999999999972715
408,100.0,13.15,0.4083645689558654,0.029999999999972715
409,100.0,13.15,0.4093509568035671,0.029999999999972715
410,100.0,13.15,0.4104031038411171,0.029999999999972715
411,100.0,13.15,0.41138949168882033,0.029999999999972715
412,100.0,13.15,0.41237587953652205,0.029999999999972715
413,100.0,13.15,0.41336226738422527,0.029999999999972715
414,100.0,13.15,0.41441441442177374,0.029999999999972715
415,100.0,13.15,0.41540080226947695,0.029999999999972715
416,100.0,13.15,0.4163871901171802,0.029999999999972715
417,100.0,13.15,0.4173735779648819,0.029999999999972715
418,100.0,13.15,0.4183599658125851,0.029999999999972715
419,100.0,13.15,0.4194121128501351,0.029999999999972715
420,100.0,13.15,0.4203985006978368,0.029999999999972715
421,100.0,13.15,0.42138488854554,0.029999999999972715
422,100.0,13.15,0.42237127639324173,0.029999999999972715
423,100.0,13.15,0.4234234234307917,0.029999999999972715
424,100.0,13.15,0.4244098112784949,0.029999999999972715
425,100.0,13.15,0.42539619912619664,0.029999999999972715
426,100.0,13.15,0.42638258697389986,0.029999999999972715
427,100.0,13.15,0.4273689748216016,0.029999999999972715
428,100.0,13.15,0.4284211218591516,0.029999999999972715
429,100.0,13.15,0.42940750970685476,0.029999999999972715
430,100.0,13.15,0.4303938975545565,0.029999999999972715
431,100.0,13.15,0.4313802854022597,0.029999999999972715
432,100.0,13.15,0.4324324324398082,0.029999999999972715
433,100.0,13.15,0.43341882028751144,0.029999999999972715
434,100.0,13.15,0.4344052081352146,0.029999999999972715
435,100.0,13.15,0.4353915959829163,0.029999999999972715
436,100.0,13.15,0.43637798383061954,0.029999999999972715
437,100.0,13.15,0.43743013086816807,0.029999999999972715
438,100.0,13.15,0.4384165187158713,0.029999999999972715
439,100.0,13.15,0.4394029065635745,0.029999999999972715
440,100.0,13.15,0.4403892944112762,0.029999999999972715
441,100.0,13.15,0.4414414414488262,0.029999999999972715
442,100.0,13.15,0.4424278292965294,0.029999999999972715
443,100.0,13.15,0.4434142171442311,0.029999999999972715
444,100.0,13.15,0.44440060499193434,0.029999999999972715
445,100.0,13.15,0.44538699283963606,0.029999999999972715
446,100.0,13.15,0.44643913987718603,0.029999999999972715
447,100.0,13.15,0.44742552772488925,0.029999999999972715
448,100.0,13.15,0.44841191557259097,0.029999999999972715
449,100.0,13.15,0.4493983034202942,0.029999999999972715
450,100.0,13.15,0.45045045045784265,0.029999999999972715
451,100.0,13.15,0.4514368383055459,0.029999999999972715
452,100.0,13.15,0.4524232261532491,0.029999999999972715
453,100.0,13.15,0.4534096140009508,0.029999999999972715
454,100.0,13.15,0.45439600184865403,0.029999999999972715
455,100.0,13.15,0.4554481488862025,0.029999999999972715
456,100.0,13.15,0.4564345367339057,0.029999999999972715
457,100.0,13.15,0.45742092458160893,0.029999999999972715
458,100.0,13.15,0.45840731242931065,0.029999999999972715
459,100.0,13.15,0.4594594594668607,0.029999999999972715
460,100.0,13.15,0.4604458473145624,0.029999999999972715
461,100.0,13.15,0.46143223516226556,0.029999999999972715
462,100.0,13.15,0.4624186230099688,0.029999999999972715
463,100.0,13.15,0.4634050108576705,0.029999999999972715
464,100.0,13.15,0.4644571578952205,0.029999999999972715
465,100.0,13.15,0.46544354574292374,0.029999999999972715
466,100.0,13.15,0.46642993359062546,0.029999999999972715
467,100.0,13.15,0.4674163214383286,0.029999999999972715
468,100.0,13.15,0.46846846847587714,0.029999999999972715
469,100.0,13.15,0.46945485632358036,0.029999999999972715
470,100.0,13.15,0.4704412441712836,0.029999999999972715
471,100.0,13.15,0.4714276320189853,0.029999999999972715
472,100.0,13.15,0.4724140198666885,0.029999999999972715
473,100.0,13.15,0.473466166904237,0.029999999999972715
474,100.0,13.15,0.4744525547519402,0.029999999999972715
475,100.0,13.15,0.4754389425996434,0.029999999999972715
476,100.0,13.15,0.47642533044734514,0.029999999999972715
477,100.0,13.15,0.4774774774848951,0.029999999999972715
478,100.0,13.15,0.4784638653325968,0.029999999999972715
479,100.0,13.15,0.47945025318030005,0.029999999999972715
480,100.0,13.15,0.48043664102800326,0.029999999999972715
481,100.0,13.15,0.481423028875705,0.029999999999972715
482,100.0,13.15,0.48247517591325495,0.029999999999972715
483,100.0,13.15,0.48346156376095667,0.029999999999972715
484,100.0,13.15,0.4844479516086599,0.029999999999972715
485,100.0,13.15,0.4854343394563631,0.03499999999996817
486,100.0,13.15,0.48648648649391163,0.03499999999996817
487,100.0,13.15,0.4874728743416148,0.03499999999996817
488,100.0,13.15,0.488459262189318,0.03499999999996817
489,100.0,13.15,0.48944565003701973,0.03499999999996817
490,100.0,13.15,0.49043203788472295,0.03499999999996817
491,100.0,13.15,0.49148418492227147,0.03499999999996817
492,100.0,13.15,0.4924705727699747,0.03499999999996817
493,100.0,13.15,0.49345696061767785,0.03499999999996817
494,100.0,13.15,0.4944433484653796,0.03499999999996817
495,100.0,13.15,0.4954954955029296,0.03499999999996817
496,100.0,13.15,0.4964818833506313,0.03499999999996817
497,100.0,13.15,0.49746827119833453,0.03499999999996817
