,I_h,Hz,Perturbation time,PRC
430,100.0,43.49,0.8616910229645091,0.023999999835439212
431,100.0,43.49,0.863691718858734,0.023999999835439212
432,100.0,43.49,0.8656924147529578,0.022999999835434437
433,100.0,43.49,0.8676931106471815,0.022999999835434437
434,100.0,43.49,0.8697372999304104,0.021999999835429662
435,100.0,43.49,0.8717379958246353,0.021999999835429662
436,100.0,43.49,0.8737386917188591,0.020999999835424887
437,100.0,43.49,0.8757393876130828,0.020999999835424887
438,100.0,43.49,0.8777400835073078,0.019999999835420113
439,100.0,43.49,0.8797407794015315,0.019999999835420113
440,100.0,43.49,0.8817414752957553,0.018999999835415338
441,100.0,43.49,0.883742171189979,0.018999999835415338
442,100.0,43.49,0.8857428670842027,0.018999999835415338
443,100.0,43.49,0.8877435629784277,0.017999999835410563
444,100.0,43.49,0.8897442588726514,0.017999999835410563
445,100.0,43.49,0.8917449547668752,0.016999999835405788
446,100.0,43.49,0.8937456506611002,0.016999999835405788
447,100.0,43.49,0.895789839944329,0.015999999835401013
448,100.0,43.49,0.8977905358385527,0.015999999835401013
449,100.0,43.49,0.8997912317327765,0.014999999835396238
450,100.0,43.49,0.9017919276270014,0.014999999835396238
451,100.0,43.49,0.9037926235212252,0.013999999835391463
452,100.0,43.49,0.9057933194154489,0.013999999835391463
453,100.0,43.49,0.9077940153096727,0.013999999835391463
454,100.0,43.49,0.9097947112038977,0.012999999835386689
455,100.0,43.49,0.9117954070981215,0.012999999835386689
456,100.0,43.49,0.9137961029923451,0.011999999835381914
457,100.0,43.49,0.9157967988865702,0.011999999835381914
458,100.0,43.49,0.9177974947807939,0.010999999835377139
459,100.0,43.49,0.9197981906750177,0.010999999835377139
460,100.0,43.49,0.9218423799582465,0.009999999835372364
461,100.0,43.49,0.9238430758524714,0.009999999835372364
462,100.0,43.49,0.9258437717466952,0.009999999835372364
463,100.0,43.49,0.9278444676409189,0.00899999983536759
464,100.0,43.49,0.9298451635351427,0.00899999983536759
465,100.0,43.49,0.9318458594293664,0.007999999835362814
466,100.0,43.49,0.9338465553235914,0.007999999835362814
467,100.0,43.49,0.9358472512178151,0.007999999835362814
468,100.0,43.49,0.9378479471120389,0.0069999998353580395
469,100.0,43.49,0.9398486430062638,0.0069999998353580395
470,100.0,43.49,0.9418493389004876,0.0069999998353580395
471,100.0,43.49,0.9438500347947113,0.005999999835353265
472,100.0,43.49,0.9458507306889351,0.005999999835353265
473,100.0,43.49,0.9478949199721651,0.005999999835353265
474,100.0,43.49,0.9498956158663888,0.00499999983534849
475,100.0,43.49,0.9518963117606126,0.00499999983534849
476,100.0,43.49,0.9538970076548363,0.00499999983534849
477,100.0,43.49,0.9558977035490601,0.003999999835343715
478,100.0,43.49,0.957898399443285,0.003999999835343715
479,100.0,43.49,0.9598990953375088,0.003999999835343715
480,100.0,43.49,0.9618997912317337,0.003999999835343715
481,100.0,43.49,0.9639004871259576,0.00299999983533894
482,100.0,43.49,0.9659011830201812,0.00299999983533894
483,100.0,43.49,0.967901878914405,0.00299999983533894
484,100.0,43.49,0.9699025748086287,0.00299999983533894
485,100.0,43.49,0.9719032707028538,0.0019999998353341653
486,100.0,43.49,0.9739474599860826,0.0019999998353341653
487,100.0,43.49,0.9759481558803063,0.0019999998353341653
488,100.0,43.49,0.9779488517745301,0.0019999998353341653
489,100.0,43.49,0.979949547668755,0.0019999998353341653
490,100.0,43.49,0.9819502435629788,0.0009999998353293904
491,100.0,43.49,0.9839509394572025,0.0009999998353293904
492,100.0,43.49,0.9859516353514275,0.0009999998353293904
493,100.0,43.49,0.9879523312456512,0.0009999998353293904
494,100.0,43.49,0.989953027139875,0.0009999998353293904
495,100.0,43.49,0.9919537230340987,0.0009999998353293904
496,100.0,43.49,0.9939544189283225,0.0009999998353293904
497,100.0,43.49,0.9959551148225474,0.0009999998353293904
498,100.0,43.49,0.9979558107167712,-1.6467538443976082e-10
499,100.0,43.49,1.0,-1.6467538443976082e-10
500,150.0,63.94,-1.8172448484913065e-15,-1.120383785746526e-10
501,150.0,63.94,0.0019820971866993295,-1.120383785746526e-10
502,150.0,63.94,0.003964194373400477,-1.120383785746526e-10
503,150.0,63.94,0.006010230179027761,-1.120383785746526e-10
504,150.0,63.94,0.00799232736572709,-1.120383785746526e-10
505,150.0,63.94,0.009974424552428238,-1.120383785746526e-10
506,150.0,63.94,0.012020460358055521,-1.120383785746526e-10
507,150.0,63.94,0.014002557544756667,-1.120383785746526e-10
508,150.0,63.94,0.015984654731455997,-1.120383785746526e-10
509,150.0,63.94,0.01803069053708328,-1.120383785746526e-10
510,150.0,63.94,0.02001278772378443,-1.120383785746526e-10
511,150.0,63.94,0.021994884910485575,-1.120383785746526e-10
512,150.0,63.94,0.024040920716111042,-1.120383785746526e-10
513,150.0,63.94,0.02602301790281219,-1.120383785746526e-10
514,150.0,63.94,0.028005115089513335,-1.120383785746526e-10
515,150.0,63.94,0.030051150895138802,-1.120383785746526e-10
516,150.0,63.94,0.032033248081839945,-1.120383785746526e-10
517,150.0,63.94,0.034015345268541095,-1.120383785746526e-10
518,150.0,63.94,0.036061381074168376,-1.120383785746526e-10
519,150.0,63.94,0.03804347826086771,-1.120383785746526e-10
520,150.0,63.94,0.04002557544756886,-1.120383785746526e-10
521,150.0,63.94,0.04207161125319614,-1.120383785746526e-10
522,150.0,63.94,0.04405370843989729,-1.120383785746526e-10
523,150.0,63.94,0.046035805626596614,-1.120383785746526e-10
524,150.0,63.94,0.0480818414322239,-1.120383785746526e-10
525,150.0,63.94,0.050063938618925045,-1.120383785746526e-10
526,150.0,63.94,0.052046035805626195,-1.120383785746526e-10
527,150.0,63.94,0.05409207161125166,-1.120383785746526e-10
528,150.0,63.94,0.05607416879795281,-1.120383785746526e-10
529,150.0,63.94,0.05805626598465395,-1.120383785746526e-10
530,150.0,63.94,0.06010230179027942,-1.120383785746526e-10
531,150.0,63.94,0.062084398976980565,-1.120383785746526e-10
532,150.0,63.94,0.06406649616368171,-1.120383785746526e-10
533,150.0,63.94,0.066112531969309,-1.120383785746526e-10
534,150.0,63.94,0.06809462915600832,-1.120383785746526e-10
535,150.0,63.94,0.07007672634270948,-1.120383785746526e-10
536,150.0,63.94,0.07212276214833675,-1.120383785746526e-10
537,150.0,63.94,0.07410485933503791,-1.120383785746526e-10
538,150.0,63.94,0.07615089514066337,-1.120383785746526e-10
539,150.0,63.94,0.07813299232736452,-1.120383785746526e-10
540,150.0,63.94,0.08011508951406567,-1.120383785746526e-10
541,150.0,63.94,0.08216112531969295,-1.120383785746526e-10
542,150.0,63.94,0.08414322250639228,-1.120383785746526e-10
543,150.0,63.94,0.08612531969309342,-1.120383785746526e-10
544,150.0,63.94,0.08817135549872071,-1.120383785746526e-10
545,150.0,63.94,0.09015345268542185,-1.120383785746526e-10
546,150.0,63.94,0.09213554987212119,-1.120383785746526e-10
547,150.0,63.94,0.09418158567774847,-1.120383785746526e-10
548,150.0,63.94,0.09616368286444961,-1.120383785746526e-10
549,150.0,63.94,0.09814578005115077,-1.120383785746526e-10
550,150.0,63.94,0.10019181585677622,-1.120383785746526e-10
551,150.0,63.94,0.10217391304347738,-1.120383785746526e-10
552,150.0,63.94,0.10415601023017852,-1.120383785746526e-10
553,150.0,63.94,0.10620204603580399,-1.120383785746526e-10
554,150.0,63.94,0.10818414322250514,-1.120383785746526e-10
555,150.0,63.94,0.11016624040920628,-1.120383785746526e-10
556,150.0,63.94,0.11221227621483357,-1.120383785746526e-10
557,150.0,63.94,0.11419437340153289,-1.120383785746526e-10
558,150.0,63.94,0.11617647058823405,-1.120383785746526e-10
559,150.0,63.94,0.11822250639386132,-1.120383785746526e-10
560,150.0,63.94,0.12020460358056248,-1.120383785746526e-10
561,150.0,63.94,0.1221867007672618,-1.120383785746526e-10
562,150.0,63.94,0.1242327365728891,-1.120383785746526e-10
563,150.0,63.94,0.12621483375959022,-1.120383785746526e-10
564,150.0,63.94,0.1281969309462914,-1.120383785746526e-10
565,150.0,63.94,0.13024296675191685,-1.120383785746526e-10
